NORAD_CAT_ID,DATE,MEAN_MOTION,ECCENTRICITY,BSTAR,A_KM,HP_KM,HA_KM
25544,2021-03-22,15.48906498,0.0002747,-0.0042398,6798.060732589621,418.0563053063788,421.7911598728642
25544,2021-03-23,15.48937893,0.0003325,4.6048e-05,6797.968873585827,417.5715489353606,422.0921982362952
25544,2021-03-24,15.48938267,0.0003151,3.228e-05,6797.967779313483,417.6887396662214,421.9728189607449
25544,2021-03-25,15.48941638,0.0003122,3.1841e-05,6797.957916252955,417.6985937915015,421.94323871440974
25544,2021-03-26,15.48947743,0.0003076,3.8557e-05,6797.940053993225,417.7120076326173,421.894100353833
25544,2021-03-27,15.48954316,0.0003058,4.6603e-05,6797.920822571047,417.7050183835054,421.8626267585896
25544,2021-03-28,15.48957608,0.0003283,4.1974e-05,6797.911190819062,417.54243657511597,422.00594506300786
25544,2021-03-29,15.48960825,0.0003107,3.5944e-05,6797.901778535455,417.6526704528651,421.8768866180462
25544,2021-03-30,15.48963886,0.0003129,3.3141e-05,6797.892822706171,417.6287620419462,421.8828833703956
25544,2021-03-31,15.48969408,0.0003034,3.7039e-05,6797.876666593476,417.6771908128321,421.8021423741211
25544,2021-04-01,15.48974095,0.0002923,3.8657e-05,6797.862953575677,417.7389382343472,421.71296891700695
25544,2021-04-02,15.4882144,0.0002811,-0.0011407,6798.309620396596,418.2616155623027,422.08362523089
25544,2021-04-03,15.48855494,0.0002852,4.9633e-05,6798.209972415632,418.1341229314994,422.0118218997659
25544,2021-04-04,15.48852547,0.000282,-2.1962e-06,6798.218595710547,418.1644980665569,421.99869335453695
25544,2021-04-05,15.48856738,0.0002889,1.5671e-05,6798.206332322426,418.1053305130181,422.0333341318337
25544,2021-04-06,15.48863275,0.0002918,3.1012e-05,6798.187204356443,418.0664933302123,422.0339153826744
25544,2021-04-07,15.48871907,0.0002911,4.515e-05,6798.161946400985,418.04600145838776,422.00389134358284
25544,2021-04-08,15.48875384,0.0002756,3.8859e-05,6798.151772473857,418.14120184536296,421.8883431023505
25544,2021-04-09,15.48875598,0.0002906,2.2254e-05,6798.151146297244,418.0386035741303,421.9896890203581
25544,2021-04-10,15.48879316,0.00029,2.7007e-05,6798.140267233131,418.0318065556339,421.97472791062864
25544,2021-04-11,15.48881363,0.0002845,2.3363e-05,6798.134277621736,418.0632084197532,421.93134682371965
25544,2021-04-12,15.4888221,0.0002783,1.8327e-05,6798.1317992666045,418.10287918686936,421.8867193463402
25544,2021-04-13,15.48881793,0.0002858,1.1381e-05,6798.133019424634,418.05311300768244,421.93892584158493
25544,2021-04-14,15.48882184,0.000285,8.4403e-06,6798.131875343588,418.05740775911545,421.9323429280621
25544,2021-04-15,15.48887165,0.0002776,1.9055e-05,6798.117300788047,418.0931434253489,421.86745815074573
25544,2021-04-16,15.48890709,0.0002715,2.4551e-05,6798.106930985211,418.1242449534493,421.8156170169732
25544,2021-04-17,15.48893754,0.0002658,2.5243e-05,6798.098021296243,418.15408684218255,421.7679557503043
25544,2021-04-18,15.48899528,0.0002501,3.357e-05,6798.081126616438,418.2439265266712,421.644326706205
25544,2021-04-19,15.489067,0.000251,4.7125e-05,6798.060141545499,418.2168284499721,421.6294546410272
25544,2021-04-20,15.48913248,0.0002499,5.0363e-05,6798.040982422491,418.2051519809838,421.6028128639982
25544,2021-04-21,15.48916232,0.0002551,4.3335e-05,6798.03225143137,418.1610734040305,421.62942945871055
25544,2021-04-22,15.48923085,0.000262,5.6849e-05,6798.012200102451,418.0941209060247,421.65627929887796
25544,2021-04-23,15.48926279,0.0002594,4.6788e-05,6798.002854764878,418.10245282435244,421.62925670540426
25544,2021-04-24,15.48929355,0.0002585,4.3263e-05,6797.993854714344,418.09957330290035,421.6141361257869
25544,2021-04-25,15.48936244,0.0002624,4.8903e-05,6797.97369833732,418.0529100388758,421.6204866357639
25544,2021-04-26,15.48946478,0.0002585,6.1819e-05,6797.9437551725405,418.04948671182865,421.5640236332529
25544,2021-04-27,15.48956684,0.0002594,7.2265e-05,6797.913894259978,418.0135153958072,421.5402731241502
25544,2021-04-28,15.48962387,0.0002573,6.8716e-05,6797.897208454885,418.0111095031498,421.5093074066199
25544,2021-04-29,15.48954058,0.0002954,0.0,6797.92157743033,417.7764713963579,421.7926834643031
25544,2021-04-30,15.48964989,0.0002714,3.7381e-05,6797.88959557204,417.90764833580215,421.5975428082784
25544,2021-05-01,15.48968446,0.0002698,3.4229e-05,6797.879481179186,417.9084132951639,421.5765490632093
25544,2021-05-02,15.48993527,0.0002769,0.00051432,6797.806101025166,417.78678851579207,421.5514135345402
25544,2021-05-03,15.48979381,0.0002799,-9.408e-05,6797.847488113085,417.8077706011627,421.61320562500805
25544,2021-05-04,15.48978342,0.0002559,3.0825e-05,6797.850527950187,417.9739580000851,421.4530979002893
25544,2021-05-05,15.48981648,0.0002704,3.1118e-05,6797.840855487047,417.8657193197232,421.5419916543706
25544,2021-05-06,15.48982137,0.0002634,2.0997e-05,6797.839424808035,417.91187390354025,421.4929757125292
25544,2021-05-07,15.48982182,0.0002796,1.3583e-05,6797.839293150495,417.80161728412986,421.6029690168607
25544,2021-05-08,15.4898577,0.0002832,1.8387e-05,6797.828795676482,417.76665056154616,421.6169407914167
25544,2021-05-09,15.4898959,0.0002951,2.5333e-05,6797.817619480574,417.6745835010652,421.6866554600829
25544,2021-05-10,15.48989745,0.00029,1.7959e-05,6797.817165997156,417.7087990190166,421.6515329752947
25544,2021-05-11,15.48989179,0.0002895,9.4555e-06,6797.818821943426,417.7138533944735,421.649790492379
25544,2021-05-12,15.48991986,0.0003011,1.3771e-05,6797.810609513076,417.626788738552,421.7204302876007
25544,2021-05-13,15.48999185,0.0003079,3.0745e-05,6797.789547536649,417.559508134962,421.7455869383348
25544,2021-05-14,15.49005923,0.0003116,4.1456e-05,6797.769834446896,417.51464936648335,421.75101952731075
